panel_id,phase,split,panel_png_path,topology_v1_panel_json_path,v1_5_candidate_score,v1_5_candidate_bucket,known_policy_decision,known_review_label,consensus_label,consensus_decision,consensus_confidence,agreement_count,agent_count,reason
_P2_staging/变电所全套图纸wm666.taobao.com#panel_006,P2,train,outputs/panels/P2/P2_staging__变电所全套图纸wm666.taobao.com__panel_006.png,outputs/topology_panel_v1/_P2_staging/变电所全套图纸wm666.taobao.com#panel_006.topology.v1.json,0,negative_control_badcase,badcase,not_topology_target,reject_not_topology,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: not topology target
_P2_staging/变电所全套图纸wm666.taobao.com#panel_008,P2,train,outputs/panels/P2/P2_staging__变电所全套图纸wm666.taobao.com__panel_008.png,outputs/topology_panel_v1/_P2_staging/变电所全套图纸wm666.taobao.com#panel_008.topology.v1.json,0,negative_control_badcase,badcase,not_topology_target,reject_not_topology,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: not topology target
_P2_staging/某厂房变电所平面#panel_001,P2,train,outputs/panels/P2/P2_staging__某厂房变电所平面__panel_001.png,outputs/topology_panel_v1/_P2_staging/某厂房变电所平面#panel_001.topology.v1.json,0,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P2_staging/某厂房变电所平面wm666.taobao.com#panel_001,P2,train,outputs/panels/P2/P2_staging__某厂房变电所平面wm666.taobao.com__panel_001.png,outputs/topology_panel_v1/_P2_staging/某厂房变电所平面wm666.taobao.com#panel_001.topology.v1.json,0,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P2_staging/电站、变电所电气及设备04#panel_004,P2,train,outputs/panels/P2/P2_staging__电站、变电所电气及设备04__panel_004.png,outputs/topology_panel_v1/_P2_staging/电站、变电所电气及设备04#panel_004.topology.v1.json,0,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P3_staging_batch1/铁路配电所有载调压保护#panel_003,P3,train,outputs/panels/P3/P3_staging_batch1__铁路配电所有载调压保护__panel_003.png,outputs/topology_panel_v1/_P3_staging_batch1/铁路配电所有载调压保护#panel_003.topology.v1.json,0,negative_control_badcase,badcase,not_topology_target,reject_not_topology,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: not topology target
_P3_staging_batch4/10KV配网设计块图#panel_000,P3,train,outputs/panels/P3/P3_staging_batch4__10KV配网设计块图__panel_000.png,outputs/topology_panel_v1/_P3_staging_batch4/10KV配网设计块图#panel_000.topology.v1.json,0,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch4/10KV配网设计块图#panel_001,P3,train,outputs/panels/P3/P3_staging_batch4__10KV配网设计块图__panel_001.png,outputs/topology_panel_v1/_P3_staging_batch4/10KV配网设计块图#panel_001.topology.v1.json,0,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch4/10KV配网设计块图#panel_002,P3,train,outputs/panels/P3/P3_staging_batch4__10KV配网设计块图__panel_002.png,outputs/topology_panel_v1/_P3_staging_batch4/10KV配网设计块图#panel_002.topology.v1.json,0,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch4/10KV配网设计块图#panel_003,P3,train,outputs/panels/P3/P3_staging_batch4__10KV配网设计块图__panel_003.png,outputs/topology_panel_v1/_P3_staging_batch4/10KV配网设计块图#panel_003.topology.v1.json,0,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch4/10KV配网设计块图#panel_004,P3,train,outputs/panels/P3/P3_staging_batch4__10KV配网设计块图__panel_004.png,outputs/topology_panel_v1/_P3_staging_batch4/10KV配网设计块图#panel_004.topology.v1.json,0,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch4/10KV配网设计块图#panel_005,P3,train,outputs/panels/P3/P3_staging_batch4__10KV配网设计块图__panel_005.png,outputs/topology_panel_v1/_P3_staging_batch4/10KV配网设计块图#panel_005.topology.v1.json,0,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch4/10kv系统单线图#panel_004,P3,train,outputs/panels/P3/P3_staging_batch4__10kv系统单线图__panel_004.png,outputs/topology_panel_v1/_P3_staging_batch4/10kv系统单线图#panel_004.topology.v1.json,0,negative_control_badcase,badcase,not_topology_target,reject_not_topology,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: not topology target
_P3_staging_batch4/10kv系统单线图#panel_005,P3,train,outputs/panels/P3/P3_staging_batch4__10kv系统单线图__panel_005.png,outputs/topology_panel_v1/_P3_staging_batch4/10kv系统单线图#panel_005.topology.v1.json,0,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P2_staging/SGT-变电所设备布置平面图#panel_000,P2,train,datas/qa_and_png/P2_oda_output/SGT-变电所设备布置平面图.png,,-10,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P2_staging/体育场变电所电气平面图wm666.taobao.com#panel_000,P2,train,datas/qa_and_png/P2_oda_output/体育场变电所电气平面图wm666.taobao.com.png,,-10,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P2_staging/某降压变电站设计#panel_000,P2,train,datas/qa_and_png/P2_oda_output/某降压变电站设计.png,,-10,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P2_staging/某降压变电站设计wm666.taobao.com#panel_000,P2,train,datas/qa_and_png/P2_oda_output/某降压变电站设计wm666.taobao.com.png,,-10,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P3_staging_batch3/泉州涂门街中段保护与改建电气设计#panel_000,P3,train,datas/qa_and_png/P3_oda_output/泉州涂门街中段保护与改建电气设计.png,,-10,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P3_staging_batch3/道窖500KVA变配电工程wm666.taobao.com#panel_000,P3,test,datas/qa_and_png/P3_oda_output/道窖500KVA变配电工程wm666.taobao.com.png,,-10,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P3_staging_batch3/道窖500KVA变配电工程wm666.taobao.com__29#panel_000,P3,val,datas/qa_and_png/P3_oda_output/道窖500KVA变配电工程wm666.taobao.com__29.png,,-10,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
