drawing_key,split,phase,normalized_json_path,topology_json_path,status,node_count,edge_count,candidate_segment_count,net_count,topology_ready,largest_net_edges,isolated_edge_count,isolated_edge_ratio,largest_net_edge_ratio,skipped_short_segments,skipped_same_node_segments,graph_bbox,edge_type_count_json,effective_endpoint_tolerance,quality_flags
_P3_staging_batch2/DI模板接线图1,test,P3,outputs/normalized_geometry/_P3_staging_batch2/DI模板接线图1.normalized.json,outputs/topology_graph/_P3_staging_batch2/DI模板接线图1.topology.v0.json,ok,1132,725,725,442,True,12,316,0.4359,0.0166,0,0,"32.8986,-22.9556,437.8986,260.0444","{""LINE"": 672, ""LWPOLYLINE"": 53}",0.247,
_P3_staging_batch2/DO模板接线图1,train,P3,outputs/normalized_geometry/_P3_staging_batch2/DO模板接线图1.normalized.json,outputs/topology_graph/_P3_staging_batch2/DO模板接线图1.topology.v0.json,ok,2008,1256,1256,823,True,40,701,0.5581,0.0318,0,0,"32.8986,-22.9556,437.8986,260.0444","{""LINE"": 1031, ""LWPOLYLINE"": 225}",0.247,
_P3_staging_batch2/HK12-10温度元件电缆保护及连接图(断开式、汇线槽).,train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-10温度元件电缆保护及连接图(断开式、汇线槽)..normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-10温度元件电缆保护及连接图(断开式、汇线槽)..topology.v0.json,ok,62,44,46,22,True,8,18,0.4091,0.1818,0,2,"131.6,79.6,341.7,376.7","{""LINE"": 36, ""LWPOLYLINE"": 8}",0.1819,
_P3_staging_batch2/HK12-11变送器电缆保护及连接图(断开式、汇线槽),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-11变送器电缆保护及连接图(断开式、汇线槽).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-11变送器电缆保护及连接图(断开式、汇线槽).topology.v0.json,ok,60,40,40,24,True,8,20,0.5,0.2,0,0,"131.6,79.6,341.7,376.7","{""LINE"": 36, ""LWPOLYLINE"": 4}",0.1819,
_P3_staging_batch2/HK12-12其它类仪表电缆保护及连接图(断开式、汇线槽),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-12其它类仪表电缆保护及连接图(断开式、汇线槽).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-12其它类仪表电缆保护及连接图(断开式、汇线槽).topology.v0.json,ok,64,43,43,25,True,8,20,0.4651,0.186,0,0,"131.6,79.6,341.7,376.7","{""LINE"": 39, ""LWPOLYLINE"": 4}",0.1819,
_P3_staging_batch2/HK12-13单独供电仪表电缆保护及连接图(断开式、汇线槽),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-13单独供电仪表电缆保护及连接图(断开式、汇线槽).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-13单独供电仪表电缆保护及连接图(断开式、汇线槽).topology.v0.json,ok,109,75,79,38,True,8,27,0.36,0.1067,0,4,"131.5,79.7,341.6,376.8","{""LINE"": 51, ""LWPOLYLINE"": 24}",0.1819,
_P3_staging_batch2/HK12-14调节阀电缆保护及连接图(断开式、汇线槽)(一),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-14调节阀电缆保护及连接图(断开式、汇线槽)(一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-14调节阀电缆保护及连接图(断开式、汇线槽)(一).topology.v0.json,ok,53,36,36,21,True,8,18,0.5,0.2222,0,0,"131.6,79.6,341.7,376.7","{""LINE"": 36}",0.1819,
_P3_staging_batch2/HK12-15调节阀电缆保护及连接图(断开式、汇线槽)(二),test,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-15调节阀电缆保护及连接图(断开式、汇线槽)(二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-15调节阀电缆保护及连接图(断开式、汇线槽)(二).topology.v0.json,ok,82,61,61,30,True,16,24,0.3934,0.2623,0,0,"131.5,79.7,341.6,376.8","{""LINE"": 61}",0.1819,
_P3_staging_batch2/HK12-16调节阀电缆保护及连接图(断开式、汇线槽)(三),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-16调节阀电缆保护及连接图(断开式、汇线槽)(三).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-16调节阀电缆保护及连接图(断开式、汇线槽)(三).topology.v0.json,ok,109,78,78,41,True,16,32,0.4103,0.2051,0,0,"131.5,79.7,341.6,376.8","{""LINE"": 74, ""LWPOLYLINE"": 4}",0.1819,
_P3_staging_batch2/HK12-17二位式阀电缆保护及连接图(断开式、汇线槽)(一),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-17二位式阀电缆保护及连接图(断开式、汇线槽)(一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-17二位式阀电缆保护及连接图(断开式、汇线槽)(一).topology.v0.json,ok,109,85,86,37,True,16,25,0.2941,0.1882,0,1,"131.5,79.7,341.6,376.8","{""LINE"": 82, ""LWPOLYLINE"": 3}",0.1819,
_P3_staging_batch2/HK12-18二位式阀电缆保护及连接图(断开式、汇线槽)(二),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-18二位式阀电缆保护及连接图(断开式、汇线槽)(二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-18二位式阀电缆保护及连接图(断开式、汇线槽)(二).topology.v0.json,ok,122,93,93,42,True,16,30,0.3226,0.172,0,0,"131.5,79.7,341.6,376.8","{""LINE"": 93}",0.1819,
_P3_staging_batch2/HK12-19温度元件铠装电缆保护及连接图(汇线槽),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-19温度元件铠装电缆保护及连接图(汇线槽).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-19温度元件铠装电缆保护及连接图(汇线槽).topology.v0.json,ok,72,49,51,27,True,8,23,0.4694,0.1633,0,2,"131.6,79.6,341.7,376.7","{""LINE"": 41, ""LWPOLYLINE"": 8}",0.1819,
_P3_staging_batch2/HK12-1温度元件电缆保护及连接图(断开式、钢管),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-1温度元件电缆保护及连接图(断开式、钢管).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-1温度元件电缆保护及连接图(断开式、钢管).topology.v0.json,ok,68,51,53,26,True,8,21,0.4118,0.1569,0,2,"131.6,79.6,341.7,376.7","{""LINE"": 43, ""LWPOLYLINE"": 8}",0.1819,
_P3_staging_batch2/HK12-20变送器铠装电缆保护及连接图(汇线槽),test,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-20变送器铠装电缆保护及连接图(汇线槽).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-20变送器铠装电缆保护及连接图(汇线槽).topology.v0.json,ok,60,40,40,24,True,8,20,0.5,0.2,0,0,"131.6,79.6,341.7,376.7","{""LINE"": 36, ""LWPOLYLINE"": 4}",0.1819,
_P3_staging_batch2/HK12-21其它类仪表铠装电缆保护及连接图(汇线槽),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-21其它类仪表铠装电缆保护及连接图(汇线槽).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-21其它类仪表铠装电缆保护及连接图(汇线槽).topology.v0.json,ok,100,76,112,31,True,14,21,0.2763,0.1842,32,4,"131.6,79.6,341.7,376.7","{""LINE"": 39, ""LWPOLYLINE"": 37}",0.1819,
_P3_staging_batch2/HK12-22单独供电仪表铠装电缆保护及连接图(汇线槽),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-22单独供电仪表铠装电缆保护及连接图(汇线槽).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-22单独供电仪表铠装电缆保护及连接图(汇线槽).topology.v0.json,ok,105,73,77,36,True,8,25,0.3425,0.1096,0,4,"131.5,79.7,341.6,376.8","{""LINE"": 53, ""LWPOLYLINE"": 20}",0.1819,
_P3_staging_batch2/HK12-23调节阀铠装电缆保护及连接图(汇线槽)  (一),val,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-23调节阀铠装电缆保护及连接图(汇线槽)  (一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-23调节阀铠装电缆保护及连接图(汇线槽)  (一).topology.v0.json,ok,53,36,36,21,True,8,18,0.5,0.2222,0,0,"131.6,79.6,341.7,376.7","{""LINE"": 36}",0.1819,
_P3_staging_batch2/HK12-24调节阀铠装电缆保护及连接图(汇线槽) (二),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-24调节阀铠装电缆保护及连接图(汇线槽) (二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-24调节阀铠装电缆保护及连接图(汇线槽) (二).topology.v0.json,ok,86,63,63,32,True,16,26,0.4127,0.254,0,0,"131.5,79.7,341.6,376.8","{""LINE"": 63}",0.1819,
_P3_staging_batch2/HK12-25调节阀铠装电缆保护及连接图(汇线槽)  (三),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-25调节阀铠装电缆保护及连接图(汇线槽)  (三).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-25调节阀铠装电缆保护及连接图(汇线槽)  (三).topology.v0.json,ok,118,83,83,45,True,16,35,0.4217,0.1928,0,0,"131.5,79.7,341.6,376.8","{""LINE"": 79, ""LWPOLYLINE"": 4}",0.1819,
_P3_staging_batch2/HK12-26二位式阀铠装电缆保护及连接图(汇线槽)  (一),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-26二位式阀铠装电缆保护及连接图(汇线槽)  (一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-26二位式阀铠装电缆保护及连接图(汇线槽)  (一).topology.v0.json,ok,137,102,104,49,True,16,34,0.3333,0.1569,0,2,"131.5,79.7,341.6,376.8","{""LINE"": 99, ""LWPOLYLINE"": 3}",0.1819,
_P3_staging_batch2/HK12-27二位式阀铠装电缆保护及连接图(汇线槽)  (二),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-27二位式阀铠装电缆保护及连接图(汇线槽)  (二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-27二位式阀铠装电缆保护及连接图(汇线槽)  (二).topology.v0.json,ok,131,98,98,46,True,16,33,0.3367,0.1633,0,0,"131.5,79.7,341.6,376.8","{""LINE"": 98}",0.1819,
_P3_staging_batch2/HK12-28温度元件电缆保护及连接图(防爆密封接头、挠性管),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-28温度元件电缆保护及连接图(防爆密封接头、挠性管).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-28温度元件电缆保护及连接图(防爆密封接头、挠性管).topology.v0.json,ok,73,45,45,33,True,7,28,0.6222,0.1556,0,0,"2.1,3.0,212.2,300.1","{""LINE"": 45}",0.1819,
_P3_staging_batch2/HK12-29变送器电缆保护及连接图(防爆密封接头、挠性管),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-29变送器电缆保护及连接图(防爆密封接头、挠性管).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-29变送器电缆保护及连接图(防爆密封接头、挠性管).topology.v0.json,ok,144,105,105,48,True,26,37,0.3524,0.2476,0,0,"2.1,3.0,212.2,300.1","{""LINE"": 81, ""LWPOLYLINE"": 24}",0.1819,
_P3_staging_batch2/HK12-2变送器电缆保护及连接图(断开式、钢管).,train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-2变送器电缆保护及连接图(断开式、钢管)..normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-2变送器电缆保护及连接图(断开式、钢管)..topology.v0.json,ok,59,39,39,27,True,6,23,0.5897,0.1538,0,0,"131.5,79.7,341.6,376.8","{""LINE"": 35, ""LWPOLYLINE"": 4}",0.1819,
_P3_staging_batch2/HK12-30其它类仪表电缆保护及连接图(防爆密封接头、挠性管),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-30其它类仪表电缆保护及连接图(防爆密封接头、挠性管).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-30其它类仪表电缆保护及连接图(防爆密封接头、挠性管).topology.v0.json,ok,148,108,109,49,True,26,37,0.3426,0.2407,1,0,"2.1,3.0,212.2,300.1","{""LINE"": 84, ""LWPOLYLINE"": 24}",0.1819,
_P3_staging_batch2/HK12-31单独供电仪表电缆保护及连接图(防爆密封接头、挠性管),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-31单独供电仪表电缆保护及连接图(防爆密封接头、挠性管).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-31单独供电仪表电缆保护及连接图(防爆密封接头、挠性管).topology.v0.json,ok,141,89,91,59,True,7,48,0.5393,0.0787,0,2,"2.1,3.0,212.2,300.1","{""LINE"": 89}",0.1819,
_P3_staging_batch2/HK12-32调节阀电缆保护及连接图(防爆密封接头、挠性管)  (一),val,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-32调节阀电缆保护及连接图(防爆密封接头、挠性管)  (一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-32调节阀电缆保护及连接图(防爆密封接头、挠性管)  (一).topology.v0.json,ok,143,105,106,48,True,26,37,0.3524,0.2476,1,0,"2.1,3.0,212.2,300.1","{""LINE"": 81, ""LWPOLYLINE"": 24}",0.1819,
_P3_staging_batch2/HK12-33调节阀电缆保护及连接图(防爆密封接头、挠性管)  (二),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-33调节阀电缆保护及连接图(防爆密封接头、挠性管)  (二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-33调节阀电缆保护及连接图(防爆密封接头、挠性管)  (二).topology.v0.json,ok,279,210,212,88,True,26,65,0.3095,0.1238,2,0,"2.1,3.0,212.2,300.1","{""LINE"": 162, ""LWPOLYLINE"": 48}",0.1819,
_P3_staging_batch2/HK12-34调节阀电缆保护及连接图(防爆密封接头、挠性管)  (三),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-34调节阀电缆保护及连接图(防爆密封接头、挠性管)  (三).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-34调节阀电缆保护及连接图(防爆密封接头、挠性管)  (三).topology.v0.json,ok,376,287,290,115,True,26,81,0.2822,0.0906,3,0,"2.1,3.0,212.2,300.1","{""LINE"": 215, ""LWPOLYLINE"": 72}",0.1819,
_P3_staging_batch2/HK12-35二位式阀电缆保护及连接图(防爆密封接头、挠性管) (一),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-35二位式阀电缆保护及连接图(防爆密封接头、挠性管) (一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-35二位式阀电缆保护及连接图(防爆密封接头、挠性管) (一).topology.v0.json,ok,284,219,220,86,True,26,61,0.2785,0.1187,1,0,"2.1,3.0,212.2,300.1","{""LINE"": 171, ""LWPOLYLINE"": 48}",0.1819,
_P3_staging_batch2/HK12-36二位式阀电缆保护及连接图(防爆密封接头、挠性管)  (二),val,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-36二位式阀电缆保护及连接图(防爆密封接头、挠性管)  (二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-36二位式阀电缆保护及连接图(防爆密封接头、挠性管)  (二).topology.v0.json,ok,401,293,293,137,True,26,94,0.3208,0.0887,0,0,"2.1,3.0,212.2,300.1","{""LINE"": 269, ""LWPOLYLINE"": 24}",0.1819,
_P3_staging_batch2/HK12-37调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (一),test,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-37调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-37调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (一).topology.v0.json,ok,286,216,218,91,True,26,66,0.3056,0.1204,2,0,"2.1,3.0,212.2,300.1","{""LINE"": 168, ""LWPOLYLINE"": 48}",0.1819,
_P3_staging_batch2/HK12-38A调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (二),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-38A调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-38A调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (二).topology.v0.json,ok,354,266,268,113,True,26,78,0.2932,0.0977,2,0,"2.1,3.0,212.2,300.1","{""LINE"": 218, ""LWPOLYLINE"": 48}",0.1819,
_P3_staging_batch2/HK12-38B调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (二),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-38B调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-38B调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (二).topology.v0.json,ok,44,28,28,21,True,8,20,0.7143,0.2857,0,0,"131.5,79.7,341.6,376.8","{""LINE"": 28}",0.1819,
_P3_staging_batch2/HK12-39A二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-39A二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-39A二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一).topology.v0.json,ok,238,183,184,77,True,26,52,0.2842,0.1421,1,0,"2.1,3.0,212.2,300.1","{""LINE"": 159, ""LWPOLYLINE"": 24}",0.1819,
_P3_staging_batch2/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一).topology.v0.json,ok,28,20,20,13,True,8,12,0.6,0.4,0,0,"131.5,79.7,341.6,376.8","{""LINE"": 20}",0.1819,
_P3_staging_batch2/HK12-3其它类仪表电缆保护及连接图(断开式、钢管).,test,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-3其它类仪表电缆保护及连接图(断开式、钢管)..normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-3其它类仪表电缆保护及连接图(断开式、钢管)..topology.v0.json,ok,59,39,39,27,True,6,23,0.5897,0.1538,0,0,"131.5,79.7,341.6,376.8","{""LINE"": 35, ""LWPOLYLINE"": 4}",0.1819,
_P3_staging_batch2/HK12-40A二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式)(二),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-40A二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式)(二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-40A二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式)(二).topology.v0.json,ok,372,274,274,127,True,26,89,0.3248,0.0949,0,0,"2.1,3.0,212.2,300.1","{""LINE"": 250, ""LWPOLYLINE"": 24}",0.1819,
_P3_staging_batch2/HK12-40B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式)(二),val,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-40B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式)(二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-40B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式)(二).topology.v0.json,ok,49,31,31,23,True,8,21,0.6774,0.2581,0,0,"131.5,79.7,341.6,376.8","{""LINE"": 31}",0.1819,
_P3_staging_batch2/HK12-41温度元件电缆保护及连接图(浇封式接头、挠性管),test,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-41温度元件电缆保护及连接图(浇封式接头、挠性管).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-41温度元件电缆保护及连接图(浇封式接头、挠性管).topology.v0.json,ok,138,104,104,43,True,26,32,0.3077,0.25,0,0,"2.0,3.1,212.1,300.2","{""LINE"": 80, ""LWPOLYLINE"": 24}",0.1819,
_P3_staging_batch2/HK12-42变送器电缆保护及连接图(浇封式接头、挠性管),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-42变送器电缆保护及连接图(浇封式接头、挠性管).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-42变送器电缆保护及连接图(浇封式接头、挠性管).topology.v0.json,ok,135,97,98,47,True,26,36,0.3711,0.268,1,0,"2.0,3.1,212.1,300.2","{""LINE"": 73, ""LWPOLYLINE"": 24}",0.1819,
_P3_staging_batch2/HK12-43其它类仪表电缆保护及连接图(浇封式接头、挠性管),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-43其它类仪表电缆保护及连接图(浇封式接头、挠性管).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-43其它类仪表电缆保护及连接图(浇封式接头、挠性管).topology.v0.json,ok,139,100,101,48,True,26,36,0.36,0.26,1,0,"2.0,3.1,212.1,300.2","{""LINE"": 76, ""LWPOLYLINE"": 24}",0.1819,
_P3_staging_batch2/HK12-44单独供电仪表电缆保护及连接图(浇封式接头、挠性管),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-44单独供电仪表电缆保护及连接图(浇封式接头、挠性管).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-44单独供电仪表电缆保护及连接图(浇封式接头、挠性管).topology.v0.json,ok,139,90,90,57,True,9,48,0.5333,0.1,0,0,"2.0,3.1,212.1,300.2","{""LINE"": 90}",0.1819,
_P3_staging_batch2/HK12-45调节阀电缆保护及连接图(浇封式接头、挠性管)(一),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-45调节阀电缆保护及连接图(浇封式接头、挠性管)(一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-45调节阀电缆保护及连接图(浇封式接头、挠性管)(一).topology.v0.json,ok,135,97,98,46,True,26,35,0.3608,0.268,1,0,"2.0,3.1,212.1,300.2","{""LINE"": 73, ""LWPOLYLINE"": 24}",0.1819,
_P3_staging_batch2/HK12-46调节阀电缆保护及连接图(浇封式接头、挠性管) (二),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-46调节阀电缆保护及连接图(浇封式接头、挠性管) (二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-46调节阀电缆保护及连接图(浇封式接头、挠性管) (二).topology.v0.json,ok,274,207,209,87,True,26,63,0.3043,0.1256,2,0,"2.0,3.1,212.1,300.2","{""LINE"": 159, ""LWPOLYLINE"": 48}",0.1819,
_P3_staging_batch2/HK12-47调节阀电缆保护及连接图(浇封式接头、挠性管) (三),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-47调节阀电缆保护及连接图(浇封式接头、挠性管) (三).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-47调节阀电缆保护及连接图(浇封式接头、挠性管) (三).topology.v0.json,ok,349,270,272,104,True,26,75,0.2778,0.0963,2,0,"2.0,3.1,212.1,300.2","{""LINE"": 198, ""LWPOLYLINE"": 72}",0.1819,
_P3_staging_batch2/HK12-48二位式阀电缆保护及连接图(浇封式接头、挠性管)(一),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-48二位式阀电缆保护及连接图(浇封式接头、挠性管)(一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-48二位式阀电缆保护及连接图(浇封式接头、挠性管)(一).topology.v0.json,ok,203,156,157,66,True,26,47,0.3013,0.1667,1,0,"2.0,3.1,212.1,300.2","{""LINE"": 132, ""LWPOLYLINE"": 24}",0.1819,
_P3_staging_batch2/HK12-49二位式阀电缆保护及连接图(浇封式接头、挠性管)(二),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-49二位式阀电缆保护及连接图(浇封式接头、挠性管)(二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-49二位式阀电缆保护及连接图(浇封式接头、挠性管)(二).topology.v0.json,ok,389,283,283,134,True,26,95,0.3357,0.0919,0,0,"2.0,3.1,212.1,300.2","{""LINE"": 259, ""LWPOLYLINE"": 24}",0.1819,
_P3_staging_batch2/HK12-4单独供电仪表电缆保护及连接图(断开式、钢管),val,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-4单独供电仪表电缆保护及连接图(断开式、钢管).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-4单独供电仪表电缆保护及连接图(断开式、钢管).topology.v0.json,ok,123,87,92,46,True,8,35,0.4023,0.092,0,5,"131.5,79.7,341.6,376.8","{""LINE"": 65, ""LWPOLYLINE"": 22}",0.1819,
_P3_staging_batch2/HK12-50调节阀电缆保护及连接图(浇封式接头、挠性管、压接式)  (一),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-50调节阀电缆保护及连接图(浇封式接头、挠性管、压接式)  (一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-50调节阀电缆保护及连接图(浇封式接头、挠性管、压接式)  (一).topology.v0.json,ok,280,214,214,87,True,26,61,0.285,0.1215,0,0,"2.0,3.1,212.1,300.2","{""LINE"": 166, ""LWPOLYLINE"": 48}",0.1819,
_P3_staging_batch2/HK12-51A调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-51A调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-51A调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二).topology.v0.json,ok,385,304,304,110,True,26,73,0.2401,0.0855,0,0,"2.0,3.1,212.1,300.2","{""LINE"": 232, ""LWPOLYLINE"": 72}",0.1819,
_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二).topology.v0.json,ok,44,27,27,21,True,6,19,0.7037,0.2222,0,0,"2.0,3.1,212.1,300.2","{""LINE"": 27}",0.1819,
_P3_staging_batch2/HK12-52A二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式),test,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-52A二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-52A二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式).topology.v0.json,ok,241,187,187,76,True,26,51,0.2727,0.139,0,0,"2.0,3.1,212.1,300.2","{""LINE"": 163, ""LWPOLYLINE"": 24}",0.1819,
_P3_staging_batch2/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式),train,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式).topology.v0.json,ok,42,26,26,20,True,6,18,0.6923,0.2308,0,0,"2.0,3.1,212.1,300.2","{""LINE"": 26}",0.1819,
_P3_staging_batch2/HK12-53温度元件电缆保护及连接图(防水密封接头、挠性管),val,P3,outputs/normalized_geometry/_P3_staging_batch2/HK12-53温度元件电缆保护及连接图(防水密封接头、挠性管).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-53温度元件电缆保护及连接图(防水密封接头、挠性管).topology.v0.json,ok,139,105,105,45,True,26,34,0.3238,0.2476,0,0,"2.1,3.0,212.2,300.1","{""LINE"": 81, ""LWPOLYLINE"": 24}",0.1819,
