panel_id,parent_drawing_key,split,phase,batch,panel_index,panel_count,split_method,panel_png_path,panel_bbox_cad,parent_normalized_json_path,parent_topology_v0_json_path,topology_v1_panel_json_path,status,error,panel_entity_count,base_segment_count,split_segment_count,intersection_count,split_event_count,split_short_segments,v1_node_count,v1_edge_count,v1_net_count,v1_isolated_edge_ratio,v1_largest_net_edge_ratio,effective_endpoint_tolerance,quality_flags,severity,anomaly_type,suggested_action,model_review_label,model_confidence,model_needs_human_review,model_reason,model_visible_cues,topology_panel_v1_review_label,topology_panel_v1_review_comment,topology_panel_v1_reviewed,topology_panel_v1_accepted,topology_panel_v1_exclude_reason
_P3_staging_batch2/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二)#panel_000,_P3_staging_batch2/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二).png,"131.5,79.7,341.6,376.8",outputs/normalized_geometry/_P3_staging_batch2/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二)#panel_000.topology.v1.json,ok,,145,28,28,0,0,0,44,28,21,0.7143,0.2857,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,not_topology_target,0.95,True,"Panel contains only title block and installation material table, no visible wiring/topology diagram content is present.","Upper section is CAD title block with no drawing elements; Lower section is tabular BOM/material list; Central area is completely blank, no connection lines or device symbols exist",bad_geometry,,True,False,bad_geometry
_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二)#panel_000,_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二).png,"2.0,3.1,212.1,300.2",outputs/normalized_geometry/_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二)#panel_000.topology.v1.json,ok,,150,27,27,0,0,0,44,27,21,0.7037,0.2222,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,not_topology_target,0.92,True,"The panel only contains title metadata blocks and an installation material table, with no valid wiring/topology diagram content present.","Bottom area is dedicated to installation material list table; Top area only has drawing title, standard metadata and empty tag number table; No visible connection lines, device symbols or topology graph elements present in the panel",bad_geometry,,True,False,bad_geometry
_P3_staging_batch2/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式)#panel_000,_P3_staging_batch2/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式).png,"2.0,3.1,212.1,300.2",outputs/normalized_geometry/_P3_staging_batch2/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-52B二位式阀电缆保护及连接图(浇封式接头、挠性管、压接式)#panel_000.topology.v1.json,ok,,141,26,26,0,0,0,42,26,20,0.6923,0.2308,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,not_topology_target,0.98,True,"The panel only contains document title block and installation material list table, no wiring/topology diagram content is present.",Top section is document title and metadata block; Bottom section is BOM/installation material table; Main central area is blank with no topology graph elements,bad_geometry,,True,False,bad_geometry
_P3_staging_batch2/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一)#panel_000,_P3_staging_batch2/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一).png,"131.5,79.7,341.6,376.8",outputs/normalized_geometry/_P3_staging_batch2/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-39B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式) (一)#panel_000.topology.v1.json,ok,,88,20,20,0,0,0,28,20,13,0.6,0.4,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,not_topology_target,0.98,True,"The panel only contains title block, document metadata, and installation material table, with no wiring/topology graph content present.",Top region has document title and standard header blocks; Bottom region is installation material list table; Central drawing area is completely blank with no topology elements,bad_geometry,,True,False,bad_geometry
_P3_staging_batch4/某学校系统图及接线图#panel_001,_P3_staging_batch4/某学校系统图及接线图,train,P3,_P3_staging_batch4,1,5,image_components,outputs/panels/P3/P3_staging_batch4__某学校系统图及接线图__panel_001.png,"809.1636,-605.8779,1523.7337,-207.5976",outputs/normalized_geometry/_P3_staging_batch4/某学校系统图及接线图.normalized.json,outputs/topology_graph/_P3_staging_batch4/某学校系统图及接线图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/某学校系统图及接线图#panel_001.topology.v1.json,ok,,12,8,8,0,0,0,13,8,6,0.625,0.375,0.409,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,still_fragmented,0.9,True,"Generated v1 topology graph has an extremely high isolated edge ratio, with most edges not integrated into a connected unified topology.",v1 isolated edge ratio is 0.625; v1 largest net edge ratio is only 0.375; high_isolated_ratio quality flag is set,bad_geometry,"model: Generated v1 topology graph has an extremely high isolated edge ratio, with most edges not integrated into a connected unified topology.",True,False,bad_geometry
_P3_staging_batch1/保护接地#panel_000,_P3_staging_batch1/保护接地,train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/保护接地.png,"-13.1939,-33.1939,13.1939,0.0",outputs/normalized_geometry/_P3_staging_batch1/保护接地.normalized.json,outputs/topology_graph/_P3_staging_batch1/保护接地.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/保护接地#panel_000.topology.v1.json,ok,,6,5,6,1,1,0,10,6,4,0.5,0.5,0.0212,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,still_fragmented,0.9,True,High isolated edge ratio indicates the extracted topology graph has multiple disconnected components.,"v1_isolated_edge_ratio = 0.5, half of total edges are isolated; v1_largest_net_edge_ratio = 0.5, only half of edges belong to the largest connected net",bad_geometry,model: High isolated edge ratio indicates the extracted topology graph has multiple disconnected components.,True,False,bad_geometry
_P3_staging_batch1/保护接地 (gb4728_3_4-3)#panel_000,_P3_staging_batch1/保护接地 (gb4728_3_4-3),train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/保护接地 (gb4728_3_4-3).png,"139.0282,201.5293,149.0934,216.0719",outputs/normalized_geometry/_P3_staging_batch1/保护接地 (gb4728_3_4-3).normalized.json,outputs/topology_graph/_P3_staging_batch1/保护接地 (gb4728_3_4-3).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/保护接地 (gb4728_3_4-3)#panel_000.topology.v1.json,ok,,5,4,5,1,1,0,8,5,3,0.4,0.6,0.0088,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,accept_v1,0.9,True,"Panel contains a single coherent standard protective earth electrical symbol; the high isolated edge ratio is inherent to the symbol design, so the v1 graph is usable as a baseline.","Only one complete standard protective earth symbol is present; Isolated lower horizontal line segments are part of the correct symbol design; No multiple panels, corruption, or incorrect topology connections are visible",bad_geometry,"model: Panel contains a single coherent standard protective earth electrical symbol; the high isolated edge ratio is inherent to the symbol design, so the v1 graph is usable as a baseline.",True,False,bad_geometry
_P2_staging/地下变电所 (gb4728_11_2.14-1)#panel_000,_P2_staging/地下变电所 (gb4728_11_2.14-1),train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/地下变电所 (gb4728_11_2.14-1).png,"496.0276,-233.9637,501.0276,-226.7002",outputs/normalized_geometry/_P2_staging/地下变电所 (gb4728_11_2.14-1).normalized.json,outputs/topology_graph/_P2_staging/地下变电所 (gb4728_11_2.14-1).topology.v0.json,outputs/topology_panel_v1/_P2_staging/地下变电所 (gb4728_11_2.14-1)#panel_000.topology.v1.json,ok,,4,3,3,0,0,0,6,3,3,1.0,0.3333,0.0044,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,still_fragmented,0.9,True,"All detected topology edges are fully isolated with no connected coherent network, so the panel is too fragmented for usable topology graph generation.","v1_isolated_edge_ratio is 1.0, no connected edge groups; Only disconnected line segments and a single unconnected circular shape are visible in the panel",bad_geometry,,True,False,bad_geometry
_P2_staging/地下变电所 (gb4728_11_2.14-2)#panel_000,_P2_staging/地下变电所 (gb4728_11_2.14-2),test,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/地下变电所 (gb4728_11_2.14-2).png,"0.0,-234.6246,500.8707,0.0",outputs/normalized_geometry/_P2_staging/地下变电所 (gb4728_11_2.14-2).normalized.json,outputs/topology_graph/_P2_staging/地下变电所 (gb4728_11_2.14-2).topology.v0.json,outputs/topology_panel_v1/_P2_staging/地下变电所 (gb4728_11_2.14-2)#panel_000.topology.v1.json,ok,,5,3,3,0,0,0,6,3,3,1.0,0.3333,0.2766,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,still_fragmented,0.9,True,"All edges in the topology graph are isolated, with no meaningful connected components, making the graph too fragmented for coherent use as a single panel.","v1_isolated_edge_ratio = 1.0, all edges are unconnected; v1_largest_net_edge_ratio = 0.3333, no significant connected nets; Zero intersection count between line segments",bad_geometry,,True,False,bad_geometry
_P2_staging/防爆式移动变电所 (gb4728_11_2.13-1)#panel_000,_P2_staging/防爆式移动变电所 (gb4728_11_2.13-1),train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/防爆式移动变电所 (gb4728_11_2.13-1).png,"496.3606,-233.3127,501.3606,-227.4814",outputs/normalized_geometry/_P2_staging/防爆式移动变电所 (gb4728_11_2.13-1).normalized.json,outputs/topology_graph/_P2_staging/防爆式移动变电所 (gb4728_11_2.13-1).topology.v0.json,outputs/topology_panel_v1/_P2_staging/防爆式移动变电所 (gb4728_11_2.13-1)#panel_000.topology.v1.json,ok,,4,1,1,0,0,0,2,1,1,1.0,1.0,0.0038,high_isolated_ratio;dominant_component,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,not_topology_target,0.85,True,The panel contains a standalone symbolic graphic instead of a complete wiring/topology diagram target.,No interconnected topology wiring or multiple functional components present; Only a single half-filled circle symbol with two empty circular markers is visible,bad_geometry,model: The panel contains a standalone symbolic graphic instead of a complete wiring/topology diagram target.,True,False,bad_geometry
_P2_staging/防爆式移动变电所 (gb4728_11_2.13-2)#panel_000,_P2_staging/防爆式移动变电所 (gb4728_11_2.13-2),train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/防爆式移动变电所 (gb4728_11_2.13-2).png,"0.0,-233.6569,501.5983,0.0",outputs/normalized_geometry/_P2_staging/防爆式移动变电所 (gb4728_11_2.13-2).normalized.json,outputs/topology_graph/_P2_staging/防爆式移动变电所 (gb4728_11_2.13-2).topology.v0.json,outputs/topology_panel_v1/_P2_staging/防爆式移动变电所 (gb4728_11_2.13-2)#panel_000.topology.v1.json,ok,,5,1,1,0,0,0,2,1,1,1.0,1.0,0.2767,high_isolated_ratio;dominant_component,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,still_fragmented,0.85,True,"The panel has a 1.0 isolated edge ratio and minimal topology elements, so it is too fragmented to form a coherent usable topology panel.",v1 isolated edge ratio equals 1.0; Only 2 nodes and 1 edge present in the topology graph; Panel crop contains very few visible diagram elements,bad_geometry,,True,False,bad_geometry
_P2_staging/直流系统级差3(220kV保护室）wm666.taobao.com#panel_000,_P2_staging/直流系统级差3(220kV保护室）wm666.taobao.com,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/直流系统级差3(220kV保护室）wm666.taobao.com.png,"11486.2765,-12146.1542,32898.5981,1873.5629",outputs/normalized_geometry/_P2_staging/直流系统级差3(220kV保护室）wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/直流系统级差3(220kV保护室）wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/直流系统级差3(220kV保护室）wm666.taobao.com#panel_000.topology.v1.json,ok,,2403,1781,3238,1460,1461,0,2095,3237,2,0.0,0.9978,1.0,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,accept_v1,0.85,True,"The panel contains a single coherent DC system hierarchical topology diagram, the v1 graph is largely connected with almost all edges belonging to one net, usable as a baseline.",Single unified title block for the entire panel; Diagram represents an integrated 220kV protection room DC system coordination topology; v1 largest net edge ratio is 0.9978 indicating near-fully connected graph,bad_geometry,"model: The panel contains a single coherent DC system hierarchical topology diagram, the v1 graph is largely connected with almost all edges belonging to one net, usable as a baseline.",True,False,bad_geometry
_P1_staging/直流系统级差1（主变保护室）wm666.taobao.com#panel_000,_P1_staging/直流系统级差1（主变保护室）wm666.taobao.com,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/直流系统级差1（主变保护室）wm666.taobao.com.png,"875.4162,-6755.1065,19541.0331,1707.5805",outputs/normalized_geometry/_P1_staging/直流系统级差1（主变保护室）wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/直流系统级差1（主变保护室）wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P1_staging/直流系统级差1（主变保护室）wm666.taobao.com#panel_000.topology.v1.json,ok,,2168,1592,2915,1324,1326,0,1882,2915,2,0.0,0.9976,1.0,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,accept_v1,0.92,True,"The panel contains a single coherent substation DC system topology diagram, with almost all edges part of one connected network, suitable as a v1 baseline.","Single unified title for the entire panel, no separate independent sub-diagrams; 99.76% of edges belong to the largest connected net, very low fragmentation; Clear hierarchical connected structure of DC system components matching topology requirements",bad_geometry,,True,False,bad_geometry
_P3_staging_batch4/电机保护原理图#panel_000,_P3_staging_batch4/电机保护原理图,val,P3,_P3_staging_batch4,0,1,full,datas/qa_and_png/P3_oda_output/电机保护原理图.png,"-3487.0056,40.812,521.948,660.6019",outputs/normalized_geometry/_P3_staging_batch4/电机保护原理图.normalized.json,outputs/topology_graph/_P3_staging_batch4/电机保护原理图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/电机保护原理图#panel_000.topology.v1.json,ok,,131,62,246,152,187,0,124,236,1,0.0,1.0,1.0,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,bad_geometry,0.9,True,"The panel is almost entirely blank with only a tiny unreadable fragment of a sheet border visible, no usable topology content is present.","Majority of the panel area is empty white space; Only a minuscule faint sheet outline exists, no visible wiring or schematic elements",bad_geometry,"model: The panel is almost entirely blank with only a tiny unreadable fragment of a sheet border visible, no usable topology content is present.",True,False,bad_geometry
